DISTRITO,UNIDADE,AREA,IDADE,USU_HOMEM,USU_MULHER,CONS_HOMEM,CONS_MULHER
Centro,CS CENTRO,1,47,5,2,10,3
Centro,CS CENTRO,1,48,5,8,12,32
Centro,CS CENTRO,1,49,3,8,4,33
Centro,CS CENTRO,1,50,4,4,16,17
Centro,CS CENTRO,1,51,4,4,19,26
Centro,CS CENTRO,1,52,6,8,14,44
Centro,CS CENTRO,1,53,5,8,14,46
Centro,CS CENTRO,1,54,4,11,8,55
Centro,CS CENTRO,1,55,12,15,25,79
Centro,CS CENTRO,1,56,2,8,2,26
Centro,CS CENTRO,1,57,8,12,37,26
Centro,CS CENTRO,1,58,7,5,36,15
Centro,CS CENTRO,1,59,8,11,52,73
Centro,CS CENTRO,1,60,1,8,1,40
Centro,CS CENTRO,1,61,10,14,26,52
Centro,CS CENTRO,1,62,7,4,12,9
Centro,CS CENTRO,1,63,4,15,10,79
Centro,CS CENTRO,1,64,4,10,18,29
Centro,CS CENTRO,1,65,7,13,43,83
Centro,CS CENTRO,1,66,7,7,27,30
Centro,CS CENTRO,1,67,7,9,18,67
Centro,CS CENTRO,1,68,4,10,13,45
Centro,CS CENTRO,1,69,3,4,12,18
Centro,CS CENTRO,1,70,5,6,68,20
Centro,CS CENTRO,1,71,8,5,45,47
Centro,CS CENTRO,1,72,6,6,60,29
Centro,CS CENTRO,1,73,1,2,1,7
Centro,CS CENTRO,1,74,7,10,32,50
Centro,CS CENTRO,1,75,8,4,36,14
Centro,CS CENTRO,1,76,2,4,14,25
Centro,CS CENTRO,1,77,5,7,37,12
Centro,CS CENTRO,1,78,3,6,34,46
Centro,CS CENTRO,1,79,3,2,17,11
Centro,CS CENTRO,1,80,2,8,5,20
Centro,CS CENTRO,1,81,3,5,9,25
Centro,CS CENTRO,1,82,8,3,34,20
Centro,CS CENTRO,1,83,4,4,20,12
Centro,CS CENTRO,1,84,1,3,10,13
Centro,CS CENTRO,1,85,4,5,28,29
Centro,CS CENTRO,1,86,3,5,4,8
Centro,CS CENTRO,1,87,2,7,8,18
Centro,CS CENTRO,1,88,2,4,30,8
Centro,CS CENTRO,1,89,2,6,3,17
Centro,CS CENTRO,1,90,2,2,5,3
Centro,CS CENTRO,1,91,2,4,6,6
Centro,CS CENTRO,1,92,1,3,2,4
Centro,CS CENTRO,1,93,0,1,0,2
Centro,CS CENTRO,1,94,1,0,5,0
Centro,CS CENTRO,1,96,0,2,0,3
Centro,CS CENTRO,1,97,0,2,0,5
Centro,CS CENTRO,1,98,1,0,2,0
Centro,CS CENTRO,1,99,1,0,2,0
Centro,CS CENTRO,1,100,0,1,0,1
Centro,CS CENTRO,1,101,0,1,0,4
Centro,CS CENTRO,1,105,0,1,0,2
Centro,CS CENTRO,2,0,9,6,19,23
Centro,CS CENTRO,2,1,10,7,40,31
Centro,CS CENTRO,2,2,7,6,16,14
Centro,CS CENTRO,2,3,2,0,15,0
Centro,CS CENTRO,2,4,1,3,2,7
Centro,CS CENTRO,2,5,3,2,12,3
Centro,CS CENTRO,2,6,3,1,3,2
Centro,CS CENTRO,2,7,5,0,5,0
Centro,CS CENTRO,2,8,1,1,1,2
Centro,CS CENTRO,2,9,0,1,0,2
Centro,CS CENTRO,2,10,3,0,6,0
Centro,CS CENTRO,2,11,1,3,3,8
Centro,CS CENTRO,2,12,1,2,1,2
Centro,CS CENTRO,2,13,2,5,3,13
Centro,CS CENTRO,2,14,1,6,1,12
Centro,CS CENTRO,2,15,3,3,4,7
Centro,CS CENTRO,2,16,3,1,5,1
Centro,CS CENTRO,2,17,4,10,16,17
Centro,CS CENTRO,2,18,3,7,10,22
Centro,CS CENTRO,2,19,4,10,12,55
Centro,CS CENTRO,2,20,6,4,19,39
Centro,CS CENTRO,2,21,2,7,3,25
Centro,CS CENTRO,2,22,3,9,10,27
Centro,CS CENTRO,2,23,6,5,17,20
Centro,CS CENTRO,2,24,4,15,15,49
Centro,CS CENTRO,2,25,12,7,49,28
Centro,CS CENTRO,2,26,4,9,15,41
Centro,CS CENTRO,2,27,9,10,17,37
Centro,CS CENTRO,2,28,12,12,29,42
Centro,CS CENTRO,2,29,12,13,35,66
Centro,CS CENTRO,2,30,10,8,36,31
Centro,CS CENTRO,2,31,10,10,31,53
Centro,CS CENTRO,2,32,6,10,12,50
Centro,CS CENTRO,2,33,6,10,24,35
Centro,CS CENTRO,2,34,11,13,47,61
Centro,CS CENTRO,2,35,10,14,65,38
Centro,CS CENTRO,2,36,7,13,33,50
Centro,CS CENTRO,2,37,9,9,18,49
Centro,CS CENTRO,2,38,8,3,25,14
Centro,CS CENTRO,2,39,10,13,33,41
Centro,CS CENTRO,2,40,3,7,4,44
Centro,CS CENTRO,2,41,8,9,17,20
Centro,CS CENTRO,2,42,7,7,30,18
Centro,CS CENTRO,2,43,5,8,13,26
Centro,CS CENTRO,2,44,6,9,18,33
Centro,CS CENTRO,2,45,11,11,28,38
Centro,CS CENTRO,2,46,5,2,10,3
Centro,CS CENTRO,2,47,10,7,35,37
Centro,CS CENTRO,2,48,6,15,14,52
Centro,CS CENTRO,2,49,6,9,17,35
Centro,CS CENTRO,2,50,6,10,28,44
Centro,CS CENTRO,2,51,5,10,20,29
Centro,CS CENTRO,2,52,8,11,18,86
Centro,CS CENTRO,2,53,11,17,50,47
Centro,CS CENTRO,2,54,4,15,14,55
Centro,CS CENTRO,2,55,7,17,21,68
Centro,CS CENTRO,2,56,3,8,10,14
Centro,CS CENTRO,2,57,8,11,35,66
Centro,CS CENTRO,2,58,5,12,9,62
Centro,CS CENTRO,2,59,9,10,37,65
Centro,CS CENTRO,2,60,10,12,48,43
Centro,CS CENTRO,2,61,4,15,20,84
Centro,CS CENTRO,2,62,13,17,31,72
Centro,CS CENTRO,2,63,10,12,36,94
Centro,CS CENTRO,2,64,7,20,40,86
Centro,CS CENTRO,2,65,11,13,56,42
Centro,CS CENTRO,2,66,6,6,30,35
Centro,CS CENTRO,2,67,11,7,53,42
Centro,CS CENTRO,2,68,13,5,57,23
Centro,CS CENTRO,2,69,7,8,29,26
Centro,CS CENTRO,2,70,6,5,41,14
Centro,CS CENTRO,2,71,6,5,23,25
Centro,CS CENTRO,2,72,8,12,25,83
Centro,CS CENTRO,2,73,2,7,9,28
Centro,CS CENTRO,2,74,1,4,7,32
Centro,CS CENTRO,2,75,3,3,28,17
Centro,CS CENTRO,2,76,3,4,11,29
Centro,CS CENTRO,2,77,3,10,12,52
Centro,CS CENTRO,2,78,4,6,15,58
Centro,CS CENTRO,2,79,4,6,18,65
Centro,CS CENTRO,2,80,4,5,11,22
Centro,CS CENTRO,2,81,2,1,26,11
Centro,CS CENTRO,2,82,8,5,32,39
Centro,CS CENTRO,2,83,2,6,12,7
Centro,CS CENTRO,2,84,0,7,0,22
Centro,CS CENTRO,2,85,1,8,1,41
Centro,CS CENTRO,2,86,4,2,29,4
Centro,CS CENTRO,2,87,2,5,9,15
Centro,CS CENTRO,2,88,2,5,8,20
Centro,CS CENTRO,2,89,3,2,17,3
Centro,CS CENTRO,2,90,0,5,0,11
Centro,CS CENTRO,2,91,3,2,7,8
Centro,CS CENTRO,2,92,0,2,0,6
Centro,CS CENTRO,2,93,1,3,10,10
Centro,CS CENTRO,2,94,3,0,6,0
Centro,CS CENTRO,2,95,0,3,0,10
Centro,CS CENTRO,2,96,1,2,12,11
Centro,CS CENTRO,2,97,0,2,0,21
Centro,CS CENTRO,2,98,0,1,0,4
Centro,CS CENTRO,2,100,0,1,0,2
Centro,CS CENTRO,2,101,0,2,0,23
Centro,CS CÓRREGO GRANDE,0,0,17,16,39,51
Centro,CS CÓRREGO GRANDE,0,1,9,6,23,35
Centro,CS CÓRREGO GRANDE,0,2,8,4,18,6
Centro,CS CÓRREGO GRANDE,0,3,3,5,5,18
Centro,CS CÓRREGO GRANDE,0,4,8,6,12,20
Centro,CS CÓRREGO GRANDE,0,5,3,3,4,6
Centro,CS CÓRREGO GRANDE,0,6,5,1,11,1
Centro,CS CÓRREGO GRANDE,0,7,7,2,11,3
Centro,CS CÓRREGO GRANDE,0,8,3,0,6,0
Centro,CS CÓRREGO GRANDE,0,9,9,6,19,11
Centro,CS CÓRREGO GRANDE,0,10,3,6,4,8
Centro,CS CÓRREGO GRANDE,0,11,6,5,13,5
Centro,CS CÓRREGO GRANDE,0,12,4,1,8,1
Centro,CS CÓRREGO GRANDE,0,13,2,1,4,1
Centro,CS CÓRREGO GRANDE,0,14,7,3,22,6
Centro,CS CÓRREGO GRANDE,0,15,6,4,12,7
Centro,CS CÓRREGO GRANDE,0,16,7,5,16,17
Centro,CS CÓRREGO GRANDE,0,17,3,5,7,9
Centro,CS CÓRREGO GRANDE,0,18,5,14,12,69
Centro,CS CÓRREGO GRANDE,0,19,14,17,31,45
Centro,CS CÓRREGO GRANDE,0,20,19,18,46,40
Centro,CS CÓRREGO GRANDE,0,21,14,26,24,62
Centro,CS CÓRREGO GRANDE,0,22,15,27,33,75
Centro,CS CÓRREGO GRANDE,0,23,15,16,36,49
Centro,CS CÓRREGO GRANDE,0,24,12,30,33,89
Centro,CS CÓRREGO GRANDE,0,25,14,22,37,66
Centro,CS CÓRREGO GRANDE,0,26,21,40,54,143
Centro,CS CÓRREGO GRANDE,0,27,12,25,41,73
Centro,CS CÓRREGO GRANDE,0,28,16,21,45,96
Centro,CS CÓRREGO GRANDE,0,29,14,11,36,48
Centro,CS CÓRREGO GRANDE,0,30,16,19,54,52
Centro,CS CÓRREGO GRANDE,0,31,17,16,38,42
Centro,CS CÓRREGO GRANDE,0,32,14,13,36,57
Centro,CS CÓRREGO GRANDE,0,33,9,15,20,60
Centro,CS CÓRREGO GRANDE,0,34,10,14,37,56
Centro,CS CÓRREGO GRANDE,0,35,13,18,45,42
Centro,CS CÓRREGO GRANDE,0,36,8,12,20,32
Centro,CS CÓRREGO GRANDE,0,37,6,17,13,43
Centro,CS CÓRREGO GRANDE,0,38,8,15,17,50
Centro,CS CÓRREGO GRANDE,0,39,5,7,11,24
Centro,CS CÓRREGO GRANDE,0,40,4,8,11,21
Centro,CS CÓRREGO GRANDE,0,41,4,11,14,29
Centro,CS CÓRREGO GRANDE,0,42,5,8,6,20
Centro,CS CÓRREGO GRANDE,0,43,6,10,9,19
Centro,CS CÓRREGO GRANDE,0,44,6,6,10,19
Centro,CS CÓRREGO GRANDE,0,45,10,12,25,52
Centro,CS CÓRREGO GRANDE,0,46,4,6,13,10
Centro,CS CÓRREGO GRANDE,0,47,8,10,31,55
Centro,CS CÓRREGO GRANDE,0,48,4,11,7,52
Centro,CS CÓRREGO GRANDE,0,49,4,11,6,27
Centro,CS CÓRREGO GRANDE,0,50,7,8,21,36
Centro,CS CÓRREGO GRANDE,0,51,4,12,14,21
Centro,CS CÓRREGO GRANDE,0,52,3,9,12,29
Centro,CS CÓRREGO GRANDE,0,53,7,7,33,41
Centro,CS CÓRREGO GRANDE,0,54,5,11,22,42
Centro,CS CÓRREGO GRANDE,0,55,4,10,8,40
Centro,CS CÓRREGO GRANDE,0,56,3,13,5,43
Centro,CS CÓRREGO GRANDE,0,57,8,13,33,35
Centro,CS CÓRREGO GRANDE,0,58,8,9,13,36
Centro,CS CÓRREGO GRANDE,0,59,4,12,8,60
Centro,CS CÓRREGO GRANDE,0,60,7,9,27,37
Centro,CS CÓRREGO GRANDE,0,61,5,6,9,14
Centro,CS CÓRREGO GRANDE,0,62,7,8,21,32
Centro,CS CÓRREGO GRANDE,0,63,4,12,10,70
Centro,CS CÓRREGO GRANDE,0,64,5,7,10,28
Centro,CS CÓRREGO GRANDE,0,65,7,9,14,28
Centro,CS CÓRREGO GRANDE,0,66,3,8,8,31
Centro,CS CÓRREGO GRANDE,0,67,3,7,17,29
Centro,CS CÓRREGO GRANDE,0,68,4,3,15,4
Centro,CS CÓRREGO GRANDE,0,69,9,5,24,9
Centro,CS CÓRREGO GRANDE,0,70,3,8,14,33
Centro,CS CÓRREGO GRANDE,0,71,3,8,3,50
Centro,CS CÓRREGO GRANDE,0,72,3,7,12,29
Centro,CS CÓRREGO GRANDE,0,73,6,3,28,11
Centro,CS CÓRREGO GRANDE,0,74,6,9,16,32
Centro,CS CÓRREGO GRANDE,0,75,7,2,27,5
Centro,CS CÓRREGO GRANDE,0,76,6,4,15,29
Centro,CS CÓRREGO GRANDE,0,77,2,5,7,9
Centro,CS CÓRREGO GRANDE,0,78,1,2,1,2
Centro,CS CÓRREGO GRANDE,0,79,2,4,7,6
Centro,CS CÓRREGO GRANDE,0,80,3,0,7,0
Centro,CS CÓRREGO GRANDE,0,81,1,4,1,18
Centro,CS CÓRREGO GRANDE,0,82,3,5,7,32
Centro,CS CÓRREGO GRANDE,0,83,0,4,0,10
Centro,CS CÓRREGO GRANDE,0,84,2,2,3,11
Centro,CS CÓRREGO GRANDE,0,85,1,4,2,14
Centro,CS CÓRREGO GRANDE,0,86,1,1,9,3
Centro,CS CÓRREGO GRANDE,0,87,1,0,2,0
Centro,CS CÓRREGO GRANDE,0,88,1,0,1,0
Centro,CS CÓRREGO GRANDE,0,90,0,4,0,19
Centro,CS CÓRREGO GRANDE,0,91,1,0,2,0
Centro,CS CÓRREGO GRANDE,0,94,0,1,0,7
Centro,CS CÓRREGO GRANDE,1,0,12,4,50,15
Centro,CS CÓRREGO GRANDE,1,1,9,6,24,20
Centro,CS CÓRREGO GRANDE,1,2,4,9,7,34
Centro,CS CÓRREGO GRANDE,1,3,4,4,11,13
Centro,CS CÓRREGO GRANDE,1,4,5,2,18,11
Centro,CS CÓRREGO GRANDE,1,5,1,6,2,17
Centro,CS CÓRREGO GRANDE,1,6,1,1,1,5
Centro,CS CÓRREGO GRANDE,1,7,4,4,14,18
Centro,CS CÓRREGO GRANDE,1,8,4,3,11,22
Centro,CS CÓRREGO GRANDE,1,9,5,0,9,0
Centro,CS CÓRREGO GRANDE,1,10,2,1,3,1
Centro,CS CÓRREGO GRANDE,1,11,2,5,3,8
Centro,CS CÓRREGO GRANDE,1,12,3,3,8,8
Centro,CS CÓRREGO GRANDE,1,13,4,3,10,5
Centro,CS CÓRREGO GRANDE,1,14,5,4,13,13
Centro,CS CÓRREGO GRANDE,1,15,4,5,9,11
Centro,CS CÓRREGO GRANDE,1,16,3,6,15,14
Centro,CS CÓRREGO GRANDE,1,17,2,3,4,11
Centro,CS CÓRREGO GRANDE,1,18,2,6,7,29
Centro,CS CÓRREGO GRANDE,1,19,6,8,43,22
Centro,CS CÓRREGO GRANDE,1,20,8,10,28,40
Centro,CS CÓRREGO GRANDE,1,21,7,11,18,44
Centro,CS CÓRREGO GRANDE,1,22,10,15,24,73
Centro,CS CÓRREGO GRANDE,1,23,8,10,15,47
Centro,CS CÓRREGO GRANDE,1,24,2,21,5,60
Centro,CS CÓRREGO GRANDE,1,25,11,12,31,50
Centro,CS CÓRREGO GRANDE,1,26,12,16,42,43
Centro,CS CÓRREGO GRANDE,1,27,8,9,47,26
Centro,CS CÓRREGO GRANDE,1,28,16,10,38,33
Centro,CS CÓRREGO GRANDE,1,29,7,19,24,98
Centro,CS CÓRREGO GRANDE,1,30,3,11,3,60
Centro,CS CÓRREGO GRANDE,1,31,11,8,26,27
Centro,CS CÓRREGO GRANDE,1,32,8,12,22,42
Centro,CS CÓRREGO GRANDE,1,33,5,10,10,44
Centro,CS CÓRREGO GRANDE,1,34,4,9,10,35
Centro,CS CÓRREGO GRANDE,1,35,6,7,25,23
Centro,CS CÓRREGO GRANDE,1,36,8,13,26,51
Centro,CS CÓRREGO GRANDE,1,37,6,6,24,26
Centro,CS CÓRREGO GRANDE,1,38,6,8,19,37
Centro,CS CÓRREGO GRANDE,1,39,6,10,9,34
Centro,CS CÓRREGO GRANDE,1,40,4,9,18,30
Centro,CS CÓRREGO GRANDE,1,41,4,2,12,8
Centro,CS CÓRREGO GRANDE,1,42,2,6,17,20
Centro,CS CÓRREGO GRANDE,1,43,5,7,19,39
Centro,CS CÓRREGO GRANDE,1,44,3,2,9,26
Centro,CS CÓRREGO GRANDE,1,45,3,2,5,8
Centro,CS CÓRREGO GRANDE,1,46,4,4,20,20
Centro,CS CÓRREGO GRANDE,1,47,3,2,6,8
Centro,CS CÓRREGO GRANDE,1,48,0,5,0,38
Centro,CS CÓRREGO GRANDE,1,49,2,4,13,22
Centro,CS CÓRREGO GRANDE,1,50,2,7,10,16
Centro,CS CÓRREGO GRANDE,1,51,2,9,6,36
Centro,CS CÓRREGO GRANDE,1,52,8,8,33,31
Centro,CS CÓRREGO GRANDE,1,53,0,12,0,63
Centro,CS CÓRREGO GRANDE,1,54,6,12,22,49
Centro,CS CÓRREGO GRANDE,1,55,2,11,10,53
Centro,CS CÓRREGO GRANDE,1,56,2,8,5,27
Centro,CS CÓRREGO GRANDE,1,57,6,7,20,18
Centro,CS CÓRREGO GRANDE,1,58,4,8,37,32
Centro,CS CÓRREGO GRANDE,1,59,4,5,19,13
Centro,CS CÓRREGO GRANDE,1,60,2,6,6,22
Centro,CS CÓRREGO GRANDE,1,61,3,11,13,47
Centro,CS CÓRREGO GRANDE,1,62,3,8,13,54
Centro,CS CÓRREGO GRANDE,1,63,3,11,4,54
Centro,CS CÓRREGO GRANDE,1,64,8,1,34,9
Centro,CS CÓRREGO GRANDE,1,65,7,8,24,33
Centro,CS CÓRREGO GRANDE,1,66,6,7,22,60
Centro,CS CÓRREGO GRANDE,1,67,9,10,55,43
Centro,CS CÓRREGO GRANDE,1,68,6,9,29,40
Centro,CS CÓRREGO GRANDE,1,69,4,14,11,63
Centro,CS CÓRREGO GRANDE,1,70,4,10,13,37
Centro,CS CÓRREGO GRANDE,1,71,7,8,29,49
Centro,CS CÓRREGO GRANDE,1,72,4,3,12,5
Centro,CS CÓRREGO GRANDE,1,73,4,3,10,31
Centro,CS CÓRREGO GRANDE,1,74,3,3,36,5
Centro,CS CÓRREGO GRANDE,1,75,5,1,23,2
Centro,CS CÓRREGO GRANDE,1,76,3,4,8,10
Centro,CS CÓRREGO GRANDE,1,77,2,2,3,11
Centro,CS CÓRREGO GRANDE,1,78,2,5,11,20
Centro,CS CÓRREGO GRANDE,1,79,3,3,18,18
Centro,CS CÓRREGO GRANDE,1,80,2,0,14,0
Centro,CS CÓRREGO GRANDE,1,81,2,4,3,19
Centro,CS CÓRREGO GRANDE,1,82,1,2,7,7
Centro,CS CÓRREGO GRANDE,1,83,1,2,4,16
Centro,CS CÓRREGO GRANDE,1,84,2,1,7,4
Centro,CS CÓRREGO GRANDE,1,85,2,2,7,4
Centro,CS CÓRREGO GRANDE,1,86,0,2,0,20
Centro,CS CÓRREGO GRANDE,1,87,1,2,9,6
Centro,CS CÓRREGO GRANDE,1,88,1,0,14,0
Centro,CS CÓRREGO GRANDE,1,91,0,2,0,5
Centro,CS CÓRREGO GRANDE,1,93,0,1,0,2
Centro,CS CÓRREGO GRANDE,2,0,1,7,5,49
Centro,CS CÓRREGO GRANDE,2,1,5,6,36,39
Centro,CS CÓRREGO GRANDE,2,2,2,1,7,2
Centro,CS CÓRREGO GRANDE,2,3,1,1,3,1
Centro,CS CÓRREGO GRANDE,2,4,1,4,5,14
Centro,CS CÓRREGO GRANDE,2,5,3,3,9,6
Centro,CS CÓRREGO GRANDE,2,6,3,3,5,8
Centro,CS CÓRREGO GRANDE,2,7,2,1,6,2
Centro,CS CÓRREGO GRANDE,2,8,5,2,9,4
Centro,CS CÓRREGO GRANDE,2,9,3,1,11,2
Centro,CS CÓRREGO GRANDE,2,10,1,0,1,0
Centro,CS CÓRREGO GRANDE,2,11,2,2,5,7
Centro,CS CÓRREGO GRANDE,2,12,1,4,2,7
Centro,CS CÓRREGO GRANDE,2,13,2,0,9,0
Centro,CS CÓRREGO GRANDE,2,14,1,3,2,26
Centro,CS CÓRREGO GRANDE,2,15,2,8,4,29
Centro,CS CÓRREGO GRANDE,2,16,2,6,5,40
Centro,CS CÓRREGO GRANDE,2,17,0,5,0,57
Centro,CS CÓRREGO GRANDE,2,18,2,3,6,7
Centro,CS CÓRREGO GRANDE,2,19,1,5,4,36
Centro,CS CÓRREGO GRANDE,2,20,2,11,4,69
Centro,CS CÓRREGO GRANDE,2,21,3,6,20,24
Centro,CS CÓRREGO GRANDE,2,22,6,12,26,127
Centro,CS CÓRREGO GRANDE,2,23,5,8,19,30
Centro,CS CÓRREGO GRANDE,2,24,2,9,4,34
Centro,CS CÓRREGO GRANDE,2,25,4,7,41,37
Centro,CS CÓRREGO GRANDE,2,26,3,8,13,34
Centro,CS CÓRREGO GRANDE,2,27,7,8,26,48
Centro,CS CÓRREGO GRANDE,2,28,9,2,37,11
Centro,CS CÓRREGO GRANDE,2,29,4,1,5,2
Centro,CS CÓRREGO GRANDE,2,30,2,4,13,15
Centro,CS CÓRREGO GRANDE,2,31,3,3,11,23
Centro,CS CÓRREGO GRANDE,2,32,6,5,19,36
Centro,CS CÓRREGO GRANDE,2,33,3,1,13,3
Centro,CS CÓRREGO GRANDE,2,34,3,3,7,17
Centro,CS CÓRREGO GRANDE,2,35,1,7,2,69
Centro,CS CÓRREGO GRANDE,2,36,2,5,6,20
Centro,CS CÓRREGO GRANDE,2,37,5,2,19,17
Centro,CS CÓRREGO GRANDE,2,38,4,4,13,29
Centro,CS CÓRREGO GRANDE,2,39,1,1,7,1
Centro,CS CÓRREGO GRANDE,2,40,2,1,3,2
Centro,CS CÓRREGO GRANDE,2,41,1,2,5,20
Centro,CS CÓRREGO GRANDE,2,42,3,8,6,54
Centro,CS CÓRREGO GRANDE,2,43,2,4,6,15
Centro,CS CÓRREGO GRANDE,2,44,3,3,23,9
Centro,CS CÓRREGO GRANDE,2,45,4,5,23,12
Centro,CS CÓRREGO GRANDE,2,46,4,1,51,2
Centro,CS CÓRREGO GRANDE,2,47,2,4,24,5
Centro,CS CÓRREGO GRANDE,2,48,4,5,22,73
Centro,CS CÓRREGO GRANDE,2,49,0,5,0,31
Centro,CS CÓRREGO GRANDE,2,51,3,2,26,11
Centro,CS CÓRREGO GRANDE,2,52,3,6,16,24
Centro,CS CÓRREGO GRANDE,2,53,1,7,6,35
Centro,CS CÓRREGO GRANDE,2,54,4,1,12,1
Centro,CS CÓRREGO GRANDE,2,55,1,3,5,15
Centro,CS CÓRREGO GRANDE,2,56,1,2,3,18
Centro,CS CÓRREGO GRANDE,2,57,1,5,8,22
Centro,CS CÓRREGO GRANDE,2,58,2,2,3,5
Centro,CS CÓRREGO GRANDE,2,59,1,2,2,16
Centro,CS CÓRREGO GRANDE,2,60,2,3,5,14
Centro,CS CÓRREGO GRANDE,2,61,2,1,4,10
Centro,CS CÓRREGO GRANDE,2,62,1,1,3,2
Centro,CS CÓRREGO GRANDE,2,63,1,2,1,12
Centro,CS CÓRREGO GRANDE,2,64,3,1,19,6
Centro,CS CÓRREGO GRANDE,2,65,0,2,0,5
Centro,CS CÓRREGO GRANDE,2,66,0,1,0,4
Centro,CS CÓRREGO GRANDE,2,67,2,1,6,7
Centro,CS CÓRREGO GRANDE,2,68,2,0,10,0
Centro,CS CÓRREGO GRANDE,2,69,1,1,2,13
Centro,CS CÓRREGO GRANDE,2,70,1,3,6,21
Centro,CS CÓRREGO GRANDE,2,72,0,1,0,14
Centro,CS CÓRREGO GRANDE,2,73,1,1,5,2
Centro,CS CÓRREGO GRANDE,2,75,1,0,11,0
Centro,CS CÓRREGO GRANDE,2,78,0,1,0,10
Centro,CS CÓRREGO GRANDE,2,79,1,1,4,4
Centro,CS CÓRREGO GRANDE,2,84,1,0,3,0
Centro,CS CÓRREGO GRANDE,2,86,0,1,0,2
Centro,CS ITACORUBI,0,0,13,22,46,79
Centro,CS ITACORUBI,0,1,16,15,88,81
Centro,CS ITACORUBI,0,2,14,8,46,29
Centro,CS ITACORUBI,0,3,8,4,32,9
Centro,CS ITACORUBI,0,4,5,6,8,11
Centro,CS ITACORUBI,0,5,7,10,21,22
Centro,CS ITACORUBI,0,6,1,5,3,18
Centro,CS ITACORUBI,0,7,8,3,22,7
Centro,CS ITACORUBI,0,8,6,5,9,11
Centro,CS ITACORUBI,0,9,4,3,15,5
Centro,CS ITACORUBI,0,10,6,6,8,19
Centro,CS ITACORUBI,0,11,4,4,6,7
Centro,CS ITACORUBI,0,12,5,3,6,6
Centro,CS ITACORUBI,0,13,4,6,9,14
Centro,CS ITACORUBI,0,14,2,4,3,14
Centro,CS ITACORUBI,0,15,2,11,5,26
Centro,CS ITACORUBI,0,16,5,4,12,12
Centro,CS ITACORUBI,0,17,4,9,11,28
Centro,CS ITACORUBI,0,18,8,10,24,27
Centro,CS ITACORUBI,0,19,6,21,10,80
Centro,CS ITACORUBI,0,20,9,22,13,103
Centro,CS ITACORUBI,0,21,18,22,38,93
Centro,CS ITACORUBI,0,22,15,20,40,45
Centro,CS ITACORUBI,0,23,14,21,35,89
Centro,CS ITACORUBI,0,24,14,20,24,96
Centro,CS ITACORUBI,0,25,17,25,49,110
Centro,CS ITACORUBI,0,26,15,25,21,123
Centro,CS ITACORUBI,0,27,16,12,49,93
Centro,CS ITACORUBI,0,28,15,24,57,118
Centro,CS ITACORUBI,0,29,13,19,44,97
Centro,CS ITACORUBI,0,30,12,9,27,60
Centro,CS ITACORUBI,0,31,8,19,20,74
Centro,CS ITACORUBI,0,32,15,10,39,37
Centro,CS ITACORUBI,0,33,13,19,42,98
Centro,CS ITACORUBI,0,34,7,15,13,48
Centro,CS ITACORUBI,0,35,12,13,26,74
Centro,CS ITACORUBI,0,36,10,16,21,74
Centro,CS ITACORUBI,0,37,6,23,23,108
Centro,CS ITACORUBI,0,38,3,10,5,20
Centro,CS ITACORUBI,0,39,12,14,53,41
Centro,CS ITACORUBI,0,40,5,13,21,82
Centro,CS ITACORUBI,0,41,5,10,24,51
Centro,CS ITACORUBI,0,42,6,10,30,36
Centro,CS ITACORUBI,0,43,10,5,48,16
Centro,CS ITACORUBI,0,44,4,9,32,49
Centro,CS ITACORUBI,0,45,4,14,14,52
Centro,CS ITACORUBI,0,46,5,5,50,25
Centro,CS ITACORUBI,0,47,1,13,1,65
Centro,CS ITACORUBI,0,48,4,12,10,42
Centro,CS ITACORUBI,0,49,6,7,17,43
Centro,CS ITACORUBI,0,50,4,8,15,43
Centro,CS ITACORUBI,0,51,4,9,24,48
Centro,CS ITACORUBI,0,52,6,8,22,55
Centro,CS ITACORUBI,0,53,9,13,27,52
Centro,CS ITACORUBI,0,54,9,10,35,54
Centro,CS ITACORUBI,0,55,4,15,15,158
Centro,CS ITACORUBI,0,56,2,7,9,30
Centro,CS ITACORUBI,0,57,5,11,22,41
Centro,CS ITACORUBI,0,58,5,7,26,30
Centro,CS ITACORUBI,0,59,4,7,15,27
Centro,CS ITACORUBI,0,60,3,8,7,28
Centro,CS ITACORUBI,0,61,2,15,13,87
Centro,CS ITACORUBI,0,62,3,6,14,46
Centro,CS ITACORUBI,0,63,6,5,37,31
Centro,CS ITACORUBI,0,64,11,10,62,58
Centro,CS ITACORUBI,0,65,4,4,18,40
Centro,CS ITACORUBI,0,66,4,2,19,27
Centro,CS ITACORUBI,0,67,5,6,11,38
Centro,CS ITACORUBI,0,68,1,5,1,31
Centro,CS ITACORUBI,0,69,3,8,21,49
Centro,CS ITACORUBI,0,70,0,3,0,25
Centro,CS ITACORUBI,0,71,0,2,0,12
Centro,CS ITACORUBI,0,72,2,1,8,3
Centro,CS ITACORUBI,0,73,2,4,8,15
Centro,CS ITACORUBI,0,74,4,4,22,32
Centro,CS ITACORUBI,0,75,1,3,6,13
Centro,CS ITACORUBI,0,76,1,2,1,10
Centro,CS ITACORUBI,0,77,1,1,3,2
Centro,CS ITACORUBI,0,78,3,1,14,9
Centro,CS ITACORUBI,0,79,1,3,3,22
Centro,CS ITACORUBI,0,80,1,5,1,16
Centro,CS ITACORUBI,0,81,1,4,1,18
